cpu_addr,file_off,space,kind,name,size,evidence,confidence,source,notes
0x46E318,0x26A318,int_flash,func,FUN_0046e318,0x64,ghidra passat_azx_ori.bin 2026-09-15 @46E318,hypothesis,ghidra,
0x46E37C,0x26A37C,int_flash,func,FUN_0046e37c,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @46E37C,hypothesis,ghidra,
0x46E3D0,0x26A3D0,int_flash,func,FUN_0046e3d0,0x90,ghidra passat_azx_ori.bin 2026-09-15 @46E3D0,hypothesis,ghidra,
0x46E460,0x26A460,int_flash,func,FUN_0046e460,0x64,ghidra passat_azx_ori.bin 2026-09-15 @46E460,hypothesis,ghidra,
0x46E4C4,0x26A4C4,int_flash,func,FUN_0046e4c4,0x64,ghidra passat_azx_ori.bin 2026-09-15 @46E4C4,hypothesis,ghidra,
0x46E528,0x26A528,int_flash,func,FUN_0046e528,0x4,ghidra passat_azx_ori.bin 2026-09-15 @46E528,hypothesis,ghidra,
0x46E52C,0x26A52C,int_flash,func,FUN_0046e52c,0x2D4,ghidra passat_azx_ori.bin 2026-09-15 @46E52C,hypothesis,ghidra,
0x46E800,0x26A800,int_flash,func,FUN_0046e800,0xB8,ghidra passat_azx_ori.bin 2026-09-15 @46E800,hypothesis,ghidra,
0x46E8B8,0x26A8B8,int_flash,func,FUN_0046e8b8,0x4,ghidra passat_azx_ori.bin 2026-09-15 @46E8B8,hypothesis,ghidra,
0x46E8BC,0x26A8BC,int_flash,func,FUN_0046e8bc,0x3C0,ghidra passat_azx_ori.bin 2026-09-15 @46E8BC,hypothesis,ghidra,
0x46EC7C,0x26AC7C,int_flash,func,FUN_0046ec7c,0xB8,ghidra passat_azx_ori.bin 2026-09-15 @46EC7C,hypothesis,ghidra,
0x46ED38,0x26AD38,int_flash,func,FUN_0046ed38,0x1E4,ghidra passat_azx_ori.bin 2026-09-15 @46ED38,hypothesis,ghidra,
0x46EF54,0x26AF54,int_flash,func,FUN_0046ef54,0x1B8,ghidra passat_azx_ori.bin 2026-09-15 @46EF54,hypothesis,ghidra,
0x46F10C,0x26B10C,int_flash,func,FUN_0046f10c,0x118,ghidra passat_azx_ori.bin 2026-09-15 @46F10C,hypothesis,ghidra,
0x46F224,0x26B224,int_flash,func,FUN_0046f224,0x258,ghidra passat_azx_ori.bin 2026-09-15 @46F224,hypothesis,ghidra,
0x46F47C,0x26B47C,int_flash,func,FUN_0046f47c,0xA8,ghidra passat_azx_ori.bin 2026-09-15 @46F47C,hypothesis,ghidra,
0x46F524,0x26B524,int_flash,func,FUN_0046f524,0x2C,ghidra passat_azx_ori.bin 2026-09-15 @46F524,hypothesis,ghidra,
0x46F550,0x26B550,int_flash,func,FUN_0046f550,0x20,ghidra passat_azx_ori.bin 2026-09-15 @46F550,hypothesis,ghidra,
0x46F5F0,0x26B5F0,int_flash,func,FUN_0046f5f0,0x60,ghidra passat_azx_ori.bin 2026-09-15 @46F5F0,hypothesis,ghidra,
0x46F650,0x26B650,int_flash,func,FUN_0046f650,0x54,ghidra passat_azx_ori.bin 2026-09-15 @46F650,hypothesis,ghidra,
0x46F784,0x26B784,int_flash,func,FUN_0046f784,0x4,ghidra passat_azx_ori.bin 2026-09-15 @46F784,hypothesis,ghidra,
0x46F788,0x26B788,int_flash,func,FUN_0046f788,0x108,ghidra passat_azx_ori.bin 2026-09-15 @46F788,hypothesis,ghidra,
0x46F890,0x26B890,int_flash,func,FUN_0046f890,0xBC,ghidra passat_azx_ori.bin 2026-09-15 @46F890,hypothesis,ghidra,
0x46F94C,0x26B94C,int_flash,func,FUN_0046f94c,0xE8,ghidra passat_azx_ori.bin 2026-09-15 @46F94C,hypothesis,ghidra,
0x46FA34,0x26BA34,int_flash,func,FUN_0046fa34,0x48,ghidra passat_azx_ori.bin 2026-09-15 @46FA34,hypothesis,ghidra,
0x46FA7C,0x26BA7C,int_flash,func,FUN_0046fa7c,0x90,ghidra passat_azx_ori.bin 2026-09-15 @46FA7C,hypothesis,ghidra,
0x46FB0C,0x26BB0C,int_flash,func,FUN_0046fb0c,0x70,ghidra passat_azx_ori.bin 2026-09-15 @46FB0C,hypothesis,ghidra,
0x46FBA8,0x26BBA8,int_flash,func,FUN_0046fba8,0x134,ghidra passat_azx_ori.bin 2026-09-15 @46FBA8,hypothesis,ghidra,
0x46FCDC,0x26BCDC,int_flash,func,FUN_0046fcdc,0x80,ghidra passat_azx_ori.bin 2026-09-15 @46FCDC,hypothesis,ghidra,
0x46FD5C,0x26BD5C,int_flash,func,FUN_0046fd5c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @46FD5C,hypothesis,ghidra,
0x46FD60,0x26BD60,int_flash,func,FUN_0046fd60,0xBC,ghidra passat_azx_ori.bin 2026-09-15 @46FD60,hypothesis,ghidra,
0x46FE1C,0x26BE1C,int_flash,func,FUN_0046fe1c,0x24,ghidra passat_azx_ori.bin 2026-09-15 @46FE1C,hypothesis,ghidra,
0x46FE40,0x26BE40,int_flash,func,FUN_0046fe40,0xC8,ghidra passat_azx_ori.bin 2026-09-15 @46FE40,hypothesis,ghidra,
0x46FF08,0x26BF08,int_flash,func,FUN_0046ff08,0x50,ghidra passat_azx_ori.bin 2026-09-15 @46FF08,hypothesis,ghidra,
0x46FF58,0x26BF58,int_flash,func,FUN_0046ff58,0x8,ghidra passat_azx_ori.bin 2026-09-15 @46FF58,hypothesis,ghidra,
0x46FF60,0x26BF60,int_flash,func,FUN_0046ff60,0x250,ghidra passat_azx_ori.bin 2026-09-15 @46FF60,hypothesis,ghidra,
0x4701C4,0x26C1C4,int_flash,func,FUN_004701c4,0xA0,ghidra passat_azx_ori.bin 2026-09-15 @4701C4,hypothesis,ghidra,
0x470264,0x26C264,int_flash,func,FUN_00470264,0xE0,ghidra passat_azx_ori.bin 2026-09-15 @470264,hypothesis,ghidra,
0x470344,0x26C344,int_flash,func,FUN_00470344,0x168,ghidra passat_azx_ori.bin 2026-09-15 @470344,hypothesis,ghidra,
0x4704AC,0x26C4AC,int_flash,func,FUN_004704ac,0xE8,ghidra passat_azx_ori.bin 2026-09-15 @4704AC,hypothesis,ghidra,
0x470594,0x26C594,int_flash,func,FUN_00470594,0x150,ghidra passat_azx_ori.bin 2026-09-15 @470594,hypothesis,ghidra,
0x470728,0x26C728,int_flash,func,FUN_00470728,0x68,ghidra passat_azx_ori.bin 2026-09-15 @470728,hypothesis,ghidra,
0x470790,0x26C790,int_flash,func,FUN_00470790,0x114,ghidra passat_azx_ori.bin 2026-09-15 @470790,hypothesis,ghidra,
0x4708D8,0x26C8D8,int_flash,func,FUN_004708d8,0x60,ghidra passat_azx_ori.bin 2026-09-15 @4708D8,hypothesis,ghidra,
0x470938,0x26C938,int_flash,func,FUN_00470938,0x9C,ghidra passat_azx_ori.bin 2026-09-15 @470938,hypothesis,ghidra,
0x4709D4,0x26C9D4,int_flash,func,FUN_004709d4,0x40,ghidra passat_azx_ori.bin 2026-09-15 @4709D4,hypothesis,ghidra,
0x470A2C,0x26CA2C,int_flash,func,FUN_00470a2c,0x70,ghidra passat_azx_ori.bin 2026-09-15 @470A2C,hypothesis,ghidra,
0x470A9C,0x26CA9C,int_flash,func,FUN_00470a9c,0x74,ghidra passat_azx_ori.bin 2026-09-15 @470A9C,hypothesis,ghidra,
0x470B38,0x26CB38,int_flash,func,FUN_00470b38,0xCC,ghidra passat_azx_ori.bin 2026-09-15 @470B38,hypothesis,ghidra,
0x470C04,0x26CC04,int_flash,func,FUN_00470c04,0xBC,ghidra passat_azx_ori.bin 2026-09-15 @470C04,hypothesis,ghidra,
0x470CC0,0x26CCC0,int_flash,func,FUN_00470cc0,0x60,ghidra passat_azx_ori.bin 2026-09-15 @470CC0,hypothesis,ghidra,
0x470D20,0x26CD20,int_flash,func,FUN_00470d20,0xC,ghidra passat_azx_ori.bin 2026-09-15 @470D20,hypothesis,ghidra,
0x470D2C,0x26CD2C,int_flash,func,FUN_00470d2c,0x24,ghidra passat_azx_ori.bin 2026-09-15 @470D2C,hypothesis,ghidra,
0x470D50,0x26CD50,int_flash,func,FUN_00470d50,0x88,ghidra passat_azx_ori.bin 2026-09-15 @470D50,hypothesis,ghidra,
0x470DD8,0x26CDD8,int_flash,func,FUN_00470dd8,0x28,ghidra passat_azx_ori.bin 2026-09-15 @470DD8,hypothesis,ghidra,
0x470E00,0x26CE00,int_flash,func,FUN_00470e00,0x60,ghidra passat_azx_ori.bin 2026-09-15 @470E00,hypothesis,ghidra,
0x470E64,0x26CE64,int_flash,func,FUN_00470e64,0x54,ghidra passat_azx_ori.bin 2026-09-15 @470E64,hypothesis,ghidra,
0x470EB8,0x26CEB8,int_flash,func,FUN_00470eb8,0x114,ghidra passat_azx_ori.bin 2026-09-15 @470EB8,hypothesis,ghidra,
0x470FCC,0x26CFCC,int_flash,func,FUN_00470fcc,0x94,ghidra passat_azx_ori.bin 2026-09-15 @470FCC,hypothesis,ghidra,
0x471060,0x26D060,int_flash,func,FUN_00471060,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @471060,hypothesis,ghidra,
0x47109C,0x26D09C,int_flash,func,FUN_0047109c,0xCC,ghidra passat_azx_ori.bin 2026-09-15 @47109C,hypothesis,ghidra,
0x471168,0x26D168,int_flash,func,FUN_00471168,0x24,ghidra passat_azx_ori.bin 2026-09-15 @471168,hypothesis,ghidra,
0x47118C,0x26D18C,int_flash,func,FUN_0047118c,0x28,ghidra passat_azx_ori.bin 2026-09-15 @47118C,hypothesis,ghidra,
0x4711B4,0x26D1B4,int_flash,func,FUN_004711b4,0x94,ghidra passat_azx_ori.bin 2026-09-15 @4711B4,hypothesis,ghidra,
0x471248,0x26D248,int_flash,func,FUN_00471248,0x140,ghidra passat_azx_ori.bin 2026-09-15 @471248,hypothesis,ghidra,
0x471388,0x26D388,int_flash,func,FUN_00471388,0x128,ghidra passat_azx_ori.bin 2026-09-15 @471388,hypothesis,ghidra,
0x4714B0,0x26D4B0,int_flash,func,FUN_004714b0,0x278,ghidra passat_azx_ori.bin 2026-09-15 @4714B0,hypothesis,ghidra,
0x471728,0x26D728,int_flash,func,FUN_00471728,0x24,ghidra passat_azx_ori.bin 2026-09-15 @471728,hypothesis,ghidra,
0x4717A8,0x26D7A8,int_flash,func,FUN_004717a8,0x4,ghidra passat_azx_ori.bin 2026-09-15 @4717A8,hypothesis,ghidra,
0x4717AC,0x26D7AC,int_flash,func,FUN_004717ac,0x74,ghidra passat_azx_ori.bin 2026-09-15 @4717AC,hypothesis,ghidra,
0x471820,0x26D820,int_flash,func,FUN_00471820,0x50,ghidra passat_azx_ori.bin 2026-09-15 @471820,hypothesis,ghidra,
0x471870,0x26D870,int_flash,func,FUN_00471870,0x4,ghidra passat_azx_ori.bin 2026-09-15 @471870,hypothesis,ghidra,
0x471874,0x26D874,int_flash,func,FUN_00471874,0x144,ghidra passat_azx_ori.bin 2026-09-15 @471874,hypothesis,ghidra,
0x4719B8,0x26D9B8,int_flash,func,FUN_004719b8,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @4719B8,hypothesis,ghidra,
0x4719F4,0x26D9F4,int_flash,func,FUN_004719f4,0x30,ghidra passat_azx_ori.bin 2026-09-15 @4719F4,hypothesis,ghidra,
0x471A48,0x26DA48,int_flash,func,FUN_00471a48,0x5C,ghidra passat_azx_ori.bin 2026-09-15 @471A48,hypothesis,ghidra,
0x471AA4,0x26DAA4,int_flash,func,FUN_00471aa4,0x58,ghidra passat_azx_ori.bin 2026-09-15 @471AA4,hypothesis,ghidra,
0x471AFC,0x26DAFC,int_flash,func,FUN_00471afc,0x70,ghidra passat_azx_ori.bin 2026-09-15 @471AFC,hypothesis,ghidra,
0x471B6C,0x26DB6C,int_flash,func,FUN_00471b6c,0x44,ghidra passat_azx_ori.bin 2026-09-15 @471B6C,hypothesis,ghidra,
0x471BB0,0x26DBB0,int_flash,func,FUN_00471bb0,0x48,ghidra passat_azx_ori.bin 2026-09-15 @471BB0,hypothesis,ghidra,
0x471BF8,0x26DBF8,int_flash,func,FUN_00471bf8,0x214,ghidra passat_azx_ori.bin 2026-09-15 @471BF8,hypothesis,ghidra,
0x471E0C,0x26DE0C,int_flash,func,FUN_00471e0c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @471E0C,hypothesis,ghidra,
0x471E10,0x26DE10,int_flash,func,FUN_00471e10,0x14C,ghidra passat_azx_ori.bin 2026-09-15 @471E10,hypothesis,ghidra,
0x471F5C,0x26DF5C,int_flash,func,FUN_00471f5c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @471F5C,hypothesis,ghidra,
0x471F60,0x26DF60,int_flash,func,FUN_00471f60,0x20C,ghidra passat_azx_ori.bin 2026-09-15 @471F60,hypothesis,ghidra,
0x47216C,0x26E16C,int_flash,func,FUN_0047216c,0x204,ghidra passat_azx_ori.bin 2026-09-15 @47216C,hypothesis,ghidra,
0x472370,0x26E370,int_flash,func,FUN_00472370,0x4,ghidra passat_azx_ori.bin 2026-09-15 @472370,hypothesis,ghidra,
0x472374,0x26E374,int_flash,func,FUN_00472374,0x5BC,ghidra passat_azx_ori.bin 2026-09-15 @472374,hypothesis,ghidra,
0x472984,0x26E984,int_flash,func,FUN_00472984,0x4,ghidra passat_azx_ori.bin 2026-09-15 @472984,hypothesis,ghidra,
0x472988,0x26E988,int_flash,func,FUN_00472988,0x4,ghidra passat_azx_ori.bin 2026-09-15 @472988,hypothesis,ghidra,
0x47298C,0x26E98C,int_flash,func,FUN_0047298c,0x118,ghidra passat_azx_ori.bin 2026-09-15 @47298C,hypothesis,ghidra,
0x472AA4,0x26EAA4,int_flash,func,FUN_00472aa4,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @472AA4,hypothesis,ghidra,
0x472B30,0x26EB30,int_flash,func,FUN_00472b30,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @472B30,hypothesis,ghidra,
0x472BD4,0x26EBD4,int_flash,func,FUN_00472bd4,0x188,ghidra passat_azx_ori.bin 2026-09-15 @472BD4,hypothesis,ghidra,
0x472D5C,0x26ED5C,int_flash,func,FUN_00472d5c,0x5C,ghidra passat_azx_ori.bin 2026-09-15 @472D5C,hypothesis,ghidra,
0x472DD0,0x26EDD0,int_flash,func,FUN_00472dd0,0xBC,ghidra passat_azx_ori.bin 2026-09-15 @472DD0,hypothesis,ghidra,
0x472E8C,0x26EE8C,int_flash,func,FUN_00472e8c,0x128,ghidra passat_azx_ori.bin 2026-09-15 @472E8C,hypothesis,ghidra,
0x472FB4,0x26EFB4,int_flash,func,FUN_00472fb4,0x4,ghidra passat_azx_ori.bin 2026-09-15 @472FB4,hypothesis,ghidra,
0x472FB8,0x26EFB8,int_flash,func,FUN_00472fb8,0x174,ghidra passat_azx_ori.bin 2026-09-15 @472FB8,hypothesis,ghidra,
0x473130,0x26F130,int_flash,func,FUN_00473130,0x2F8,ghidra passat_azx_ori.bin 2026-09-15 @473130,hypothesis,ghidra,
0x473428,0x26F428,int_flash,func,FUN_00473428,0x8,ghidra passat_azx_ori.bin 2026-09-15 @473428,hypothesis,ghidra,
0x473430,0x26F430,int_flash,func,FUN_00473430,0x78,ghidra passat_azx_ori.bin 2026-09-15 @473430,hypothesis,ghidra,
0x4734A8,0x26F4A8,int_flash,func,FUN_004734a8,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @4734A8,hypothesis,ghidra,
0x473524,0x26F524,int_flash,func,FUN_00473524,0x34,ghidra passat_azx_ori.bin 2026-09-15 @473524,hypothesis,ghidra,
0x473558,0x26F558,int_flash,func,FUN_00473558,0x2AC,ghidra passat_azx_ori.bin 2026-09-15 @473558,hypothesis,ghidra,
0x473804,0x26F804,int_flash,func,FUN_00473804,0x4,ghidra passat_azx_ori.bin 2026-09-15 @473804,hypothesis,ghidra,
0x473808,0x26F808,int_flash,func,FUN_00473808,0x144,ghidra passat_azx_ori.bin 2026-09-15 @473808,hypothesis,ghidra,
0x47394C,0x26F94C,int_flash,func,FUN_0047394c,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @47394C,hypothesis,ghidra,
0x473988,0x26F988,int_flash,func,FUN_00473988,0x4,ghidra passat_azx_ori.bin 2026-09-15 @473988,hypothesis,ghidra,
0x47398C,0x26F98C,int_flash,func,FUN_0047398c,0x144,ghidra passat_azx_ori.bin 2026-09-15 @47398C,hypothesis,ghidra,
0x473AD0,0x26FAD0,int_flash,func,FUN_00473ad0,0x38,ghidra passat_azx_ori.bin 2026-09-15 @473AD0,hypothesis,ghidra,
0x473B08,0x26FB08,int_flash,func,FUN_00473b08,0x100,ghidra passat_azx_ori.bin 2026-09-15 @473B08,hypothesis,ghidra,
0x473C08,0x26FC08,int_flash,func,FUN_00473c08,0x3F4,ghidra passat_azx_ori.bin 2026-09-15 @473C08,hypothesis,ghidra,
0x474000,0x270000,int_flash,func,FUN_00474000,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @474000,hypothesis,ghidra,
0x47407C,0x27007C,int_flash,func,FUN_0047407c,0xF8,ghidra passat_azx_ori.bin 2026-09-15 @47407C,hypothesis,ghidra,
0x474174,0x270174,int_flash,func,FUN_00474174,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @474174,hypothesis,ghidra,
0x4741F0,0x2701F0,int_flash,func,FUN_004741f0,0x3C,ghidra passat_azx_ori.bin 2026-09-15 @4741F0,hypothesis,ghidra,
0x47422C,0x27022C,int_flash,func,FUN_0047422c,0x4,ghidra passat_azx_ori.bin 2026-09-15 @47422C,hypothesis,ghidra,
0x474230,0x270230,int_flash,func,FUN_00474230,0x1B8,ghidra passat_azx_ori.bin 2026-09-15 @474230,hypothesis,ghidra,
0x4743E8,0x2703E8,int_flash,func,FUN_004743e8,0xAC,ghidra passat_azx_ori.bin 2026-09-15 @4743E8,hypothesis,ghidra,
0x474494,0x270494,int_flash,func,FUN_00474494,0x168,ghidra passat_azx_ori.bin 2026-09-15 @474494,hypothesis,ghidra,
0x4745FC,0x2705FC,int_flash,func,FUN_004745fc,0x50,ghidra passat_azx_ori.bin 2026-09-15 @4745FC,hypothesis,ghidra,
0x47464C,0x27064C,int_flash,func,FUN_0047464c,0x50,ghidra passat_azx_ori.bin 2026-09-15 @47464C,hypothesis,ghidra,
0x47469C,0x27069C,int_flash,func,FUN_0047469c,0x84,ghidra passat_azx_ori.bin 2026-09-15 @47469C,hypothesis,ghidra,
0x474720,0x270720,int_flash,func,FUN_00474720,0x84,ghidra passat_azx_ori.bin 2026-09-15 @474720,hypothesis,ghidra,
0x4747A4,0x2707A4,int_flash,func,FUN_004747a4,0x70,ghidra passat_azx_ori.bin 2026-09-15 @4747A4,hypothesis,ghidra,
0x474814,0x270814,int_flash,func,FUN_00474814,0x4,ghidra passat_azx_ori.bin 2026-09-15 @474814,hypothesis,ghidra,
0x474818,0x270818,int_flash,func,FUN_00474818,0xDC,ghidra passat_azx_ori.bin 2026-09-15 @474818,hypothesis,ghidra,
0x4748F4,0x2708F4,int_flash,func,FUN_004748f4,0x20,ghidra passat_azx_ori.bin 2026-09-15 @4748F4,hypothesis,ghidra,
0x474914,0x270914,int_flash,func,FUN_00474914,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @474914,hypothesis,ghidra,
0x4749A0,0x2709A0,int_flash,func,FUN_004749a0,0xA8,ghidra passat_azx_ori.bin 2026-09-15 @4749A0,hypothesis,ghidra,
0x474AA8,0x270AA8,int_flash,func,FUN_00474aa8,0x48,ghidra passat_azx_ori.bin 2026-09-15 @474AA8,hypothesis,ghidra,
0x474AF0,0x270AF0,int_flash,func,FUN_00474af0,0x44,ghidra passat_azx_ori.bin 2026-09-15 @474AF0,hypothesis,ghidra,
0x474B34,0x270B34,int_flash,func,FUN_00474b34,0x24,ghidra passat_azx_ori.bin 2026-09-15 @474B34,hypothesis,ghidra,
0x474B58,0x270B58,int_flash,func,FUN_00474b58,0x4,ghidra passat_azx_ori.bin 2026-09-15 @474B58,hypothesis,ghidra,
0x474B5C,0x270B5C,int_flash,func,FUN_00474b5c,0x94,ghidra passat_azx_ori.bin 2026-09-15 @474B5C,hypothesis,ghidra,
0x474BF0,0x270BF0,int_flash,func,FUN_00474bf0,0x4,ghidra passat_azx_ori.bin 2026-09-15 @474BF0,hypothesis,ghidra,
0x474BF4,0x270BF4,int_flash,func,FUN_00474bf4,0x1C4,ghidra passat_azx_ori.bin 2026-09-15 @474BF4,hypothesis,ghidra,
0x474DB8,0x270DB8,int_flash,func,FUN_00474db8,0x100,ghidra passat_azx_ori.bin 2026-09-15 @474DB8,hypothesis,ghidra,
0x474EB8,0x270EB8,int_flash,func,FUN_00474eb8,0x24,ghidra passat_azx_ori.bin 2026-09-15 @474EB8,hypothesis,ghidra,
0x474F54,0x270F54,int_flash,func,FUN_00474f54,0x28,ghidra passat_azx_ori.bin 2026-09-15 @474F54,hypothesis,ghidra,
0x474F7C,0x270F7C,int_flash,func,FUN_00474f7c,0x4C,ghidra passat_azx_ori.bin 2026-09-15 @474F7C,hypothesis,ghidra,
0x474FC8,0x270FC8,int_flash,func,FUN_00474fc8,0x110,ghidra passat_azx_ori.bin 2026-09-15 @474FC8,hypothesis,ghidra,
0x4750D8,0x2710D8,int_flash,func,FUN_004750d8,0x104,ghidra passat_azx_ori.bin 2026-09-15 @4750D8,hypothesis,ghidra,
0x4751DC,0x2711DC,int_flash,func,FUN_004751dc,0x30,ghidra passat_azx_ori.bin 2026-09-15 @4751DC,hypothesis,ghidra,
0x475210,0x271210,int_flash,func,FUN_00475210,0x3B8,ghidra passat_azx_ori.bin 2026-09-15 @475210,hypothesis,ghidra,
0x4755C8,0x2715C8,int_flash,func,FUN_004755c8,0x30,ghidra passat_azx_ori.bin 2026-09-15 @4755C8,hypothesis,ghidra,
0x4755F8,0x2715F8,int_flash,func,FUN_004755f8,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @4755F8,hypothesis,ghidra,
0x475674,0x271674,int_flash,func,FUN_00475674,0x78,ghidra passat_azx_ori.bin 2026-09-15 @475674,hypothesis,ghidra,
0x4756EC,0x2716EC,int_flash,func,FUN_004756ec,0x138,ghidra passat_azx_ori.bin 2026-09-15 @4756EC,hypothesis,ghidra,
0x475824,0x271824,int_flash,func,FUN_00475824,0x8C,ghidra passat_azx_ori.bin 2026-09-15 @475824,hypothesis,ghidra,
0x4758B0,0x2718B0,int_flash,func,FUN_004758b0,0x64,ghidra passat_azx_ori.bin 2026-09-15 @4758B0,hypothesis,ghidra,
0x475914,0x271914,int_flash,func,FUN_00475914,0x4,ghidra passat_azx_ori.bin 2026-09-15 @475914,hypothesis,ghidra,
0x475918,0x271918,int_flash,func,FUN_00475918,0x144,ghidra passat_azx_ori.bin 2026-09-15 @475918,hypothesis,ghidra,
0x475A5C,0x271A5C,int_flash,func,FUN_00475a5c,0x84,ghidra passat_azx_ori.bin 2026-09-15 @475A5C,hypothesis,ghidra,
0x475AE0,0x271AE0,int_flash,func,FUN_00475ae0,0x48,ghidra passat_azx_ori.bin 2026-09-15 @475AE0,hypothesis,ghidra,
0x475B28,0x271B28,int_flash,func,FUN_00475b28,0x4,ghidra passat_azx_ori.bin 2026-09-15 @475B28,hypothesis,ghidra,
0x475B2C,0x271B2C,int_flash,func,FUN_00475b2c,0x160,ghidra passat_azx_ori.bin 2026-09-15 @475B2C,hypothesis,ghidra,
0x475C8C,0x271C8C,int_flash,func,FUN_00475c8c,0xE4,ghidra passat_azx_ori.bin 2026-09-15 @475C8C,hypothesis,ghidra,
0x475D70,0x271D70,int_flash,func,FUN_00475d70,0x10,ghidra passat_azx_ori.bin 2026-09-15 @475D70,hypothesis,ghidra,
0x475D80,0x271D80,int_flash,func,FUN_00475d80,0x60,ghidra passat_azx_ori.bin 2026-09-15 @475D80,hypothesis,ghidra,
0x475DE0,0x271DE0,int_flash,func,FUN_00475de0,0xAC,ghidra passat_azx_ori.bin 2026-09-15 @475DE0,hypothesis,ghidra,
0x475E8C,0x271E8C,int_flash,func,FUN_00475e8c,0x35C,ghidra passat_azx_ori.bin 2026-09-15 @475E8C,hypothesis,ghidra,
0x4761E8,0x2721E8,int_flash,func,FUN_004761e8,0x214,ghidra passat_azx_ori.bin 2026-09-15 @4761E8,hypothesis,ghidra,
0x4763FC,0x2723FC,int_flash,func,FUN_004763fc,0x100,ghidra passat_azx_ori.bin 2026-09-15 @4763FC,hypothesis,ghidra,
0x4764FC,0x2724FC,int_flash,func,FUN_004764fc,0xD8,ghidra passat_azx_ori.bin 2026-09-15 @4764FC,hypothesis,ghidra,
0x476630,0x272630,int_flash,func,os_alarm_dispatch_int,0x1C4,ghidra passat_azx_ori.bin 2026-09-15 @476630,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). On-chip instance of os_alarm_dispatch; identical code with all r13 displacements 0x18 lower."
0x476840,0x272840,int_flash,func,FUN_00476840,0x14,ghidra passat_azx_ori.bin 2026-09-15 @476840,hypothesis,ghidra,
0x476854,0x272854,int_flash,func,FUN_00476854,0x20,ghidra passat_azx_ori.bin 2026-09-15 @476854,hypothesis,ghidra,
0x4768C0,0x2728C0,int_flash,func,FUN_004768c0,0x84,ghidra passat_azx_ori.bin 2026-09-15 @4768C0,hypothesis,ghidra,
0x476944,0x272944,int_flash,func,FUN_00476944,0x190,ghidra passat_azx_ori.bin 2026-09-15 @476944,hypothesis,ghidra,
0x476BF0,0x272BF0,int_flash,func,FUN_00476bf0,0xF8,ghidra passat_azx_ori.bin 2026-09-15 @476BF0,hypothesis,ghidra,
0x476CE8,0x272CE8,int_flash,func,FUN_00476ce8,0x1AC,ghidra passat_azx_ori.bin 2026-09-15 @476CE8,hypothesis,ghidra,
0x476E94,0x272E94,int_flash,func,FUN_00476e94,0x54,ghidra passat_azx_ori.bin 2026-09-15 @476E94,hypothesis,ghidra,
0x476EE8,0x272EE8,int_flash,func,os_SetRelAlarm,0x208,ghidra passat_azx_ori.bin 2026-09-15 @476EE8,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). OSEK SetRelAlarm(r3 = alarm id, r4 = increment, r5 = cycle). Reads K+0x74[id]; -1 means the alarm is free, otherwise it reports error 7. Called with (1, 701, 35087) at 0x11B15C = first shot 1 ms, cycle 50 ms."
0x4770F0,0x2730F0,int_flash,func,FUN_004770f0,0x114,ghidra passat_azx_ori.bin 2026-09-15 @4770F0,hypothesis,ghidra,
0x477204,0x273204,int_flash,func,os_set_deadline_timer,0xF8,ghidra passat_azx_ori.bin 2026-09-15 @477204,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). SetDeadline(r3 = timer id, r4 = delta in Time Base ticks): K+0x6C[id*8] = mftb TBL + delta and K+0x6C[id*8+4] = ~that (redundant copy). The raster tasks re-arm their own timer at every activation, which is what fixes their periods."
0x47736C,0x27336C,int_flash,func,os_check_deadline_timer,0x26C,ghidra passat_azx_ori.bin 2026-09-15 @47736C,static,ghidra,"VERIFIED-STATIC (B1, issue #11, 2026-09-15). Checks one deadline timer; returns non-zero when it has expired. Called for ids 0-3 by os_deadline_supervisor and for id 0 by task_20ms_epilogue."
0x4775D8,0x2735D8,int_flash,func,FUN_004775d8,0x7C,ghidra passat_azx_ori.bin 2026-09-15 @4775D8,hypothesis,ghidra,
0x477654,0x273654,int_flash,func,FUN_00477654,0x8,ghidra passat_azx_ori.bin 2026-09-15 @477654,hypothesis,ghidra,
0x47766C,0x27366C,int_flash,func,FUN_0047766c,0x68,ghidra passat_azx_ori.bin 2026-09-15 @47766C,hypothesis,ghidra,
0x4776D4,0x2736D4,int_flash,func,FUN_004776d4,0x88,ghidra passat_azx_ori.bin 2026-09-15 @4776D4,hypothesis,ghidra,
0x47775C,0x27375C,int_flash,func,FUN_0047775c,0xA0,ghidra passat_azx_ori.bin 2026-09-15 @47775C,hypothesis,ghidra,
